County,County Name,Precinct,Congressional,Legislative,Office Name,Early Votes For,Early Votes Against,Election Night Votes For,Election Night Votes Against,Mail-In Ballot 1 Votes For,Mail-In Ballot 1 Votes Against,Provisional Votes For,Provisional Votes Against,Mail-In Ballot 2 Votes For,Mail-In Ballot 2 Votes Against,Early Votes,Election Night Votes,Mail-In Ballot 1 Votes,Provisional Votes,Mail-In Ballot 2 Votes
03,Baltimore City,027-024,07,43A,U.S. Congress,41,NA,67,NA,36,NA,11,NA,5,NA,41,67,36,11,5
03,Baltimore City,027-024,07,43A,U.S. Senator,41,NA,68,NA,35,NA,11,NA,5,NA,41,68,35,11,5
03,Baltimore City,027-025,07,43A,Attorney General,134,NA,146,NA,128,NA,9,NA,32,NA,134,146,128,9,32
03,Baltimore City,027-025,07,43A,Board of Ed at Large,201,NA,221,NA,217,NA,13,NA,39,NA,201,221,217,13,39
03,Baltimore City,027-025,07,43A,Clerk Circuit Court,124,NA,131,NA,107,NA,8,NA,25,NA,124,131,107,8,25
03,Baltimore City,027-025,07,43A,Comptroller,132,NA,145,NA,125,NA,9,NA,31,NA,132,145,125,9,31
03,Baltimore City,027-025,07,43A,Governor / Lt. Governor,126,NA,149,NA,126,NA,9,NA,31,NA,126,149,126,9,31
03,Baltimore City,027-025,07,43A,House of Delegates,236,NA,246,NA,225,NA,10,NA,56,NA,236,246,225,10,56
03,Baltimore City,027-025,07,43A,Judge Circuit Court,313,NA,390,NA,361,NA,21,NA,73,NA,313,390,361,21,73
03,Baltimore City,027-025,07,43A,Judge Orphans' Court,318,NA,326,NA,322,NA,18,NA,67,NA,318,326,322,18,67
03,Baltimore City,027-025,07,43A,Judge Spec Appeal at Lg,184,39,206,64,192,28,9,3,40,4,223,270,220,12,44
03,Baltimore City,027-025,07,43A,Register of Wills,124,NA,132,NA,113,NA,8,NA,29,NA,124,132,113,8,29
03,Baltimore City,027-025,07,43A,Sheriff,122,NA,132,NA,117,NA,7,NA,28,NA,122,132,117,7,28
03,Baltimore City,027-025,07,43A,State Senator,133,NA,143,NA,124,NA,7,NA,31,NA,133,143,124,7,31
03,Baltimore City,027-025,07,43A,State's Attorney,120,NA,142,NA,124,NA,8,NA,29,NA,120,142,124,8,29
03,Baltimore City,027-025,07,43A,U.S. Congress,132,NA,147,NA,129,NA,9,NA,31,NA,132,147,129,9,31
03,Baltimore City,027-025,07,43A,U.S. Senator,134,NA,145,NA,128,NA,9,NA,31,NA,134,145,128,9,31
03,Baltimore City,027-026,07,43A,Attorney General,100,NA,86,NA,109,NA,160,NA,39,NA,100,86,109,160,39
03,Baltimore City,027-026,07,43A,Board of Ed at Large,152,NA,130,NA,137,NA,223,NA,48,NA,152,130,137,223,48
03,Baltimore City,027-026,07,43A,Clerk Circuit Court,79,NA,71,NA,83,NA,145,NA,31,NA,79,71,83,145,31
03,Baltimore City,027-026,07,43A,Comptroller,98,NA,87,NA,108,NA,156,NA,39,NA,98,87,108,156,39
03,Baltimore City,027-026,07,43A,Governor / Lt. Governor,100,NA,85,NA,108,NA,157,NA,40,NA,100,85,108,157,40
03,Baltimore City,027-026,07,43A,House of Delegates,174,NA,151,NA,201,NA,253,NA,70,NA,174,151,201,253,70
03,Baltimore City,027-026,07,43A,Judge Circuit Court,253,NA,200,NA,243,NA,365,NA,84,NA,253,200,243,365,84
03,Baltimore City,027-026,07,43A,Judge Orphans' Court,216,NA,189,NA,224,NA,323,NA,87,NA,216,189,224,323,87
03,Baltimore City,027-026,07,43A,Judge Spec Appeal at Lg,131,29,115,18,127,18,210,71,37,8,160,133,145,281,45
03,Baltimore City,027-026,07,43A,Register of Wills,83,NA,74,NA,85,NA,146,NA,30,NA,83,74,85,146,30
03,Baltimore City,027-026,07,43A,Sheriff,88,NA,76,NA,97,NA,143,NA,34,NA,88,76,97,143,34
03,Baltimore City,027-026,07,43A,State Senator,96,NA,86,NA,110,NA,155,NA,39,NA,96,86,110,155,39
03,Baltimore City,027-026,07,43A,State's Attorney,94,NA,85,NA,109,NA,142,NA,37,NA,94,85,109,142,37
03,Baltimore City,027-026,07,43A,U.S. Congress,99,NA,87,NA,112,NA,159,NA,40,NA,99,87,112,159,40
03,Baltimore City,027-026,07,43A,U.S. Senator,99,NA,88,NA,113,NA,159,NA,40,NA,99,88,113,159,40
03,Baltimore City,027-027,07,43A,Attorney General,198,NA,215,NA,154,NA,33,NA,36,NA,198,215,154,33,36
03,Baltimore City,027-027,07,43A,Board of Ed at Large,314,NA,306,NA,222,NA,45,NA,50,NA,314,306,222,45,50
03,Baltimore City,027-027,07,43A,Clerk Circuit Court,186,NA,207,NA,135,NA,27,NA,31,NA,186,207,135,27,31
03,Baltimore City,027-027,07,43A,Comptroller,196,NA,216,NA,154,NA,33,NA,36,NA,196,216,154,33,36
03,Baltimore City,027-027,07,43A,Governor / Lt. Governor,197,NA,220,NA,151,NA,33,NA,35,NA,197,220,151,33,35
03,Baltimore City,027-027,07,43A,House of Delegates,333,NA,354,NA,276,NA,46,NA,61,NA,333,354,276,46,61
03,Baltimore City,027-027,07,43A,Judge Circuit Court,503,NA,482,NA,409,NA,57,NA,80,NA,503,482,409,57,80
03,Baltimore City,027-027,07,43A,Judge Orphans' Court,454,NA,456,NA,366,NA,66,NA,72,NA,454,456,366,66,72
03,Baltimore City,027-027,07,43A,Judge Spec Appeal at Lg,286,59,287,79,221,42,41,12,41,7,345,366,263,53,48
03,Baltimore City,027-027,07,43A,Register of Wills,186,NA,207,NA,143,NA,31,NA,33,NA,186,207,143,31,33
03,Baltimore City,027-027,07,43A,Sheriff,176,NA,198,NA,142,NA,30,NA,29,NA,176,198,142,30,29
03,Baltimore City,027-027,07,43A,State Senator,193,NA,207,NA,153,NA,31,NA,35,NA,193,207,153,31,35
03,Baltimore City,027-027,07,43A,State's Attorney,190,NA,210,NA,151,NA,30,NA,34,NA,190,210,151,30,34
03,Baltimore City,027-027,07,43A,U.S. Congress,196,NA,216,NA,155,NA,33,NA,35,NA,196,216,155,33,35
03,Baltimore City,027-027,07,43A,U.S. Senator,194,NA,217,NA,156,NA,31,NA,36,NA,194,217,156,31,36
03,Baltimore City,027-028,07,43A,Attorney General,118,NA,144,NA,144,NA,26,NA,21,NA,118,144,144,26,21
03,Baltimore City,027-028,07,43A,Board of Ed at Large,169,NA,242,NA,192,NA,41,NA,26,NA,169,242,192,41,26
03,Baltimore City,027-028,07,43A,Clerk Circuit Court,105,NA,135,NA,131,NA,23,NA,14,NA,105,135,131,23,14
03,Baltimore City,027-028,07,43A,Comptroller,115,NA,139,NA,144,NA,27,NA,21,NA,115,139,144,27,21
03,Baltimore City,027-028,07,43A,Governor / Lt. Governor,117,NA,145,NA,140,NA,26,NA,21,NA,117,145,140,26,21
03,Baltimore City,027-028,07,43A,House of Delegates,204,NA,247,NA,260,NA,36,NA,39,NA,204,247,260,36,39
03,Baltimore City,027-028,07,43A,Judge Circuit Court,317,NA,358,NA,344,NA,50,NA,52,NA,317,358,344,50,52
03,Baltimore City,027-028,07,43A,Judge Orphans' Court,284,NA,320,NA,344,NA,53,NA,41,NA,284,320,344,53,41
03,Baltimore City,027-028,07,43A,Judge Spec Appeal at Lg,178,36,180,69,192,33,32,8,28,2,214,249,225,40,30
03,Baltimore City,027-028,07,43A,Register of Wills,106,NA,138,NA,134,NA,23,NA,16,NA,106,138,134,23,16
03,Baltimore City,027-028,07,43A,Sheriff,105,NA,128,NA,132,NA,21,NA,16,NA,105,128,132,21,16
03,Baltimore City,027-028,07,43A,State Senator,115,NA,142,NA,145,NA,24,NA,19,NA,115,142,145,24,19
03,Baltimore City,027-028,07,43A,State's Attorney,116,NA,137,NA,142,NA,24,NA,19,NA,116,137,142,24,19
03,Baltimore City,027-028,07,43A,U.S. Congress,118,NA,145,NA,146,NA,26,NA,21,NA,118,145,146,26,21
03,Baltimore City,027-028,07,43A,U.S. Senator,118,NA,143,NA,144,NA,26,NA,20,NA,118,143,144,26,20
03,Baltimore City,027-029,07,43A,Attorney General,68,NA,106,NA,62,NA,4,NA,20,NA,68,106,62,4,20
03,Baltimore City,027-029,07,43A,Board of Ed at Large,111,NA,180,NA,101,NA,8,NA,33,NA,111,180,101,8,33
03,Baltimore City,027-029,07,43A,Clerk Circuit Court,66,NA,98,NA,58,NA,4,NA,16,NA,66,98,58,4,16
03,Baltimore City,027-029,07,43A,Comptroller,69,NA,106,NA,61,NA,4,NA,18,NA,69,106,61,4,18
03,Baltimore City,027-029,07,43A,Governor / Lt. Governor,69,NA,105,NA,60,NA,4,NA,17,NA,69,105,60,4,17
03,Baltimore City,027-029,07,43A,House of Delegates,117,NA,178,NA,115,NA,7,NA,35,NA,117,178,115,7,35
03,Baltimore City,027-029,07,43A,Judge Circuit Court,192,NA,229,NA,154,NA,10,NA,45,NA,192,229,154,10,45
03,Baltimore City,027-029,07,43A,Judge Orphans' Court,168,NA,227,NA,154,NA,12,NA,43,NA,168,227,154,12,43
03,Baltimore City,027-029,07,43A,Judge Spec Appeal at Lg,115,11,136,63,94,13,6,2,28,6,126,199,107,8,34
03,Baltimore City,027-029,07,43A,Register of Wills,67,NA,98,NA,63,NA,4,NA,19,NA,67,98,63,4,19
03,Baltimore City,027-029,07,43A,Sheriff,64,NA,98,NA,56,NA,4,NA,18,NA,64,98,56,4,18
03,Baltimore City,027-029,07,43A,State Senator,67,NA,102,NA,64,NA,4,NA,18,NA,67,102,64,4,18
03,Baltimore City,027-029,07,43A,State's Attorney,67,NA,99,NA,60,NA,4,NA,19,NA,67,99,60,4,19
03,Baltimore City,027-029,07,43A,U.S. Congress,68,NA,107,NA,64,NA,4,NA,20,NA,68,107,64,4,20
03,Baltimore City,027-029,07,43A,U.S. Senator,69,NA,106,NA,63,NA,3,NA,20,NA,69,106,63,3,20
03,Baltimore City,027-030,07,43A,Attorney General,118,NA,178,NA,146,NA,5,NA,22,NA,118,178,146,5,22
03,Baltimore City,027-030,07,43A,Board of Ed at Large,185,NA,306,NA,214,NA,8,NA,37,NA,185,306,214,8,37
03,Baltimore City,027-030,07,43A,Clerk Circuit Court,113,NA,169,NA,135,NA,2,NA,19,NA,113,169,135,2,19
03,Baltimore City,027-030,07,43A,Comptroller,117,NA,178,NA,143,NA,5,NA,23,NA,117,178,143,5,23
03,Baltimore City,027-030,07,43A,Governor / Lt. Governor,121,NA,180,NA,141,NA,5,NA,23,NA,121,180,141,5,23
03,Baltimore City,027-030,07,43A,House of Delegates,207,NA,293,NA,248,NA,8,NA,39,NA,207,293,248,8,39
03,Baltimore City,027-030,07,43A,Judge Circuit Court,283,NA,486,NA,361,NA,6,NA,62,NA,283,486,361,6,62
03,Baltimore City,027-030,07,43A,Judge Orphans' Court,265,NA,410,NA,337,NA,8,NA,46,NA,265,410,337,8,46
03,Baltimore City,027-030,07,43A,Judge Spec Appeal at Lg,157,38,266,52,219,23,6,0,24,9,195,318,242,6,33
03,Baltimore City,027-030,07,43A,Register of Wills,115,NA,171,NA,140,NA,2,NA,22,NA,115,171,140,2,22
03,Baltimore City,027-030,07,43A,Sheriff,104,NA,168,NA,134,NA,4,NA,19,NA,104,168,134,4,19
03,Baltimore City,027-030,07,43A,State Senator,118,NA,175,NA,146,NA,5,NA,22,NA,118,175,146,5,22
03,Baltimore City,027-030,07,43A,State's Attorney,112,NA,172,NA,144,NA,5,NA,21,NA,112,172,144,5,21
03,Baltimore City,027-030,07,43A,U.S. Congress,119,NA,180,NA,146,NA,5,NA,23,NA,119,180,146,5,23
03,Baltimore City,027-030,07,43A,U.S. Senator,117,NA,178,NA,147,NA,5,NA,19,NA,117,178,147,5,19
03,Baltimore City,027-031,07,43A,Attorney General,183,NA,361,NA,200,NA,21,NA,35,NA,183,361,200,21,35
03,Baltimore City,027-031,07,43A,Board of Ed at Large,295,NA,578,NA,300,NA,32,NA,48,NA,295,578,300,32,48
03,Baltimore City,027-031,07,43A,Clerk Circuit Court,172,NA,334,NA,178,NA,21,NA,34,NA,172,334,178,21,34
03,Baltimore City,027-031,07,43A,Comptroller,184,NA,361,NA,202,NA,22,NA,35,NA,184,361,202,22,35
03,Baltimore City,027-031,07,43A,Governor / Lt. Governor,179,NA,370,NA,199,NA,22,NA,34,NA,179,370,199,22,34
03,Baltimore City,027-031,07,43A,House of Delegates,330,NA,607,NA,347,NA,24,NA,60,NA,330,607,347,24,60
03,Baltimore City,027-031,07,43A,Judge Circuit Court,482,NA,847,NA,508,NA,39,NA,85,NA,482,847,508,39,85
03,Baltimore City,027-031,07,43A,Judge Orphans' Court,415,NA,777,NA,449,NA,41,NA,84,NA,415,777,449,41,84
03,Baltimore City,027-031,07,43A,Judge Spec Appeal at Lg,256,71,462,177,290,49,25,13,41,12,327,639,339,38,53
03,Baltimore City,027-031,07,43A,Register of Wills,176,NA,338,NA,184,NA,21,NA,34,NA,176,338,184,21,34
03,Baltimore City,027-031,07,43A,Sheriff,167,NA,317,NA,175,NA,19,NA,30,NA,167,317,175,19,30
03,Baltimore City,027-031,07,43A,State Senator,179,NA,350,NA,195,NA,16,NA,35,NA,179,350,195,16,35
03,Baltimore City,027-031,07,43A,State's Attorney,175,NA,348,NA,196,NA,20,NA,31,NA,175,348,196,20,31
03,Baltimore City,027-031,07,43A,U.S. Congress,184,NA,368,NA,201,NA,20,NA,37,NA,184,368,201,20,37
03,Baltimore City,027-031,07,43A,U.S. Senator,185,NA,362,NA,197,NA,22,NA,37,NA,185,362,197,22,37
03,Baltimore City,027-032,07,43A,Attorney General,161,NA,492,NA,275,NA,37,NA,103,NA,161,492,275,37,103
03,Baltimore City,027-032,07,43A,Board of Ed at Large,237,NA,721,NA,353,NA,52,NA,129,NA,237,721,353,52,129
03,Baltimore City,027-032,07,43A,Clerk Circuit Court,142,NA,424,NA,228,NA,34,NA,82,NA,142,424,228,34,82
03,Baltimore City,027-032,07,43A,Comptroller,162,NA,497,NA,279,NA,38,NA,99,NA,162,497,279,38,99
03,Baltimore City,027-032,07,43A,Governor / Lt. Governor,164,NA,505,NA,278,NA,35,NA,101,NA,164,505,278,35,101
03,Baltimore City,027-032,07,43A,House of Delegates,287,NA,825,NA,489,NA,54,NA,175,NA,287,825,489,54,175
03,Baltimore City,027-032,07,43A,Judge Circuit Court,395,NA,1134,NA,643,NA,72,NA,215,NA,395,1134,643,72,215
03,Baltimore City,027-032,07,43A,Judge Orphans' Court,337,NA,1029,NA,584,NA,67,NA,196,NA,337,1029,584,67,196
03,Baltimore City,027-032,07,43A,Judge Spec Appeal at Lg,218,33,636,181,357,66,40,15,110,22,251,817,423,55,132
03,Baltimore City,027-032,07,43A,Register of Wills,148,NA,429,NA,232,NA,35,NA,81,NA,148,429,232,35,81
03,Baltimore City,027-032,07,43A,Sheriff,138,NA,412,NA,234,NA,33,NA,80,NA,138,412,234,33,80
03,Baltimore City,027-032,07,43A,State Senator,159,NA,489,NA,275,NA,33,NA,98,NA,159,489,275,33,98
03,Baltimore City,027-032,07,43A,State's Attorney,153,NA,453,NA,263,NA,35,NA,88,NA,153,453,263,35,88
03,Baltimore City,027-032,07,43A,U.S. Congress,162,NA,504,NA,279,NA,37,NA,100,NA,162,504,279,37,100
03,Baltimore City,027-032,07,43A,U.S. Senator,162,NA,497,NA,279,NA,38,NA,101,NA,162,497,279,38,101
03,Baltimore City,027-033,07,43A,Attorney General,239,NA,284,NA,276,NA,24,NA,91,NA,239,284,276,24,91
03,Baltimore City,027-033,07,43A,Board of Ed at Large,343,NA,469,NA,403,NA,36,NA,132,NA,343,469,403,36,132
03,Baltimore City,027-033,07,43A,Clerk Circuit Court,201,NA,252,NA,232,NA,20,NA,71,NA,201,252,232,20,71
03,Baltimore City,027-033,07,43A,Comptroller,237,NA,285,NA,273,NA,25,NA,92,NA,237,285,273,25,92
03,Baltimore City,027-033,07,43A,Governor / Lt. Governor,236,NA,290,NA,276,NA,25,NA,91,NA,236,290,276,25,91
03,Baltimore City,027-033,07,43A,House of Delegates,408,NA,490,NA,516,NA,38,NA,169,NA,408,490,516,38,169
03,Baltimore City,027-033,07,43A,Judge Circuit Court,584,NA,652,NA,650,NA,52,NA,206,NA,584,652,650,52,206
03,Baltimore City,027-033,07,43A,Judge Orphans' Court,526,NA,579,NA,591,NA,46,NA,184,NA,526,579,591,46,184
03,Baltimore City,027-033,07,43A,Judge Spec Appeal at Lg,334,63,327,124,358,71,31,5,109,25,397,451,429,36,134
03,Baltimore City,027-033,07,43A,Register of Wills,205,NA,256,NA,234,NA,21,NA,74,NA,205,256,234,21,74
03,Baltimore City,027-033,07,43A,Sheriff,208,NA,243,NA,234,NA,20,NA,76,NA,208,243,234,20,76
03,Baltimore City,027-033,07,43A,State Senator,229,NA,285,NA,274,NA,21,NA,91,NA,229,285,274,21,91
03,Baltimore City,027-033,07,43A,State's Attorney,223,NA,270,NA,261,NA,22,NA,87,NA,223,270,261,22,87
03,Baltimore City,027-033,07,43A,U.S. Congress,239,NA,285,NA,275,NA,24,NA,90,NA,239,285,275,24,90
03,Baltimore City,027-033,07,43A,U.S. Senator,240,NA,289,NA,276,NA,25,NA,91,NA,240,289,276,25,91
03,Baltimore City,027-034,07,43A,Attorney General,107,NA,327,NA,140,NA,24,NA,49,NA,107,327,140,24,49
03,Baltimore City,027-034,07,43A,Board of Ed at Large,148,NA,458,NA,195,NA,33,NA,59,NA,148,458,195,33,59
03,Baltimore City,027-034,07,43A,Clerk Circuit Court,93,NA,283,NA,126,NA,20,NA,41,NA,93,283,126,20,41
03,Baltimore City,027-034,07,43A,Comptroller,107,NA,328,NA,143,NA,25,NA,49,NA,107,328,143,25,49
03,Baltimore City,027-034,07,43A,Governor / Lt. Governor,108,NA,334,NA,140,NA,26,NA,46,NA,108,334,140,26,46
03,Baltimore City,027-034,07,43A,House of Delegates,190,NA,553,NA,257,NA,31,NA,85,NA,190,553,257,31,85
03,Baltimore City,027-034,07,43A,Judge Circuit Court,253,NA,786,NA,361,NA,49,NA,110,NA,253,786,361,49,110
03,Baltimore City,027-034,07,43A,Judge Orphans' Court,249,NA,710,NA,335,NA,43,NA,102,NA,249,710,335,43,102
03,Baltimore City,027-034,07,43A,Judge Spec Appeal at Lg,142,27,433,109,205,36,31,7,53,9,169,542,241,38,62
03,Baltimore City,027-034,07,43A,Register of Wills,95,NA,288,NA,128,NA,20,NA,42,NA,95,288,128,20,42
03,Baltimore City,027-034,07,43A,Sheriff,94,NA,283,NA,128,NA,20,NA,41,NA,94,283,128,20,41
03,Baltimore City,027-034,07,43A,State Senator,106,NA,316,NA,142,NA,21,NA,48,NA,106,316,142,21,48
03,Baltimore City,027-034,07,43A,State's Attorney,103,NA,313,NA,141,NA,21,NA,46,NA,103,313,141,21,46
03,Baltimore City,027-034,07,43A,U.S. Congress,108,NA,326,NA,144,NA,25,NA,49,NA,108,326,144,25,49
03,Baltimore City,027-034,07,43A,U.S. Senator,108,NA,330,NA,145,NA,25,NA,49,NA,108,330,145,25,49
03,Baltimore City,027-035,07,43A,Attorney General,226,NA,307,NA,202,NA,22,NA,35,NA,226,307,202,22,35
03,Baltimore City,027-035,07,43A,Board of Ed at Large,363,NA,501,NA,304,NA,34,NA,52,NA,363,501,304,34,52
03,Baltimore City,027-035,07,43A,Clerk Circuit Court,211,NA,273,NA,188,NA,19,NA,32,NA,211,273,188,19,32
03,Baltimore City,027-035,07,43A,Comptroller,224,NA,311,NA,195,NA,21,NA,36,NA,224,311,195,21,36
03,Baltimore City,027-035,07,43A,Governor / Lt. Governor,223,NA,313,NA,199,NA,21,NA,36,NA,223,313,199,21,36
03,Baltimore City,027-035,07,43A,House of Delegates,399,NA,506,NA,343,NA,31,NA,66,NA,399,506,343,31,66
03,Baltimore City,027-035,07,43A,Judge Circuit Court,611,NA,648,NA,464,NA,47,NA,96,NA,611,648,464,47,96
03,Baltimore City,027-035,07,43A,Judge Orphans' Court,534,NA,610,NA,460,NA,44,NA,80,NA,534,610,460,44,80
03,Baltimore City,027-035,07,43A,Judge Spec Appeal at Lg,324,82,361,135,278,67,24,6,50,7,406,496,345,30,57
03,Baltimore City,027-035,07,43A,Register of Wills,216,NA,276,NA,192,NA,19,NA,33,NA,216,276,192,19,33
03,Baltimore City,027-035,07,43A,Sheriff,206,NA,265,NA,180,NA,15,NA,31,NA,206,265,180,15,31
03,Baltimore City,027-035,07,43A,State Senator,224,NA,304,NA,201,NA,15,NA,35,NA,224,304,201,15,35
03,Baltimore City,027-035,07,43A,State's Attorney,218,NA,286,NA,192,NA,19,NA,36,NA,218,286,192,19,36
03,Baltimore City,027-035,07,43A,U.S. Congress,227,NA,310,NA,205,NA,20,NA,35,NA,227,310,205,20,35
03,Baltimore City,027-035,07,43A,U.S. Senator,225,NA,305,NA,195,NA,20,NA,36,NA,225,305,195,20,36
03,Baltimore City,027-036,07,43A,Attorney General,36,NA,104,NA,57,NA,7,NA,21,NA,36,104,57,7,21
03,Baltimore City,027-036,07,43A,Board of Ed at Large,65,NA,170,NA,89,NA,8,NA,36,NA,65,170,89,8,36
03,Baltimore City,027-036,07,43A,Clerk Circuit Court,34,NA,96,NA,51,NA,7,NA,18,NA,34,96,51,7,18
03,Baltimore City,027-036,07,43A,Comptroller,35,NA,103,NA,55,NA,6,NA,21,NA,35,103,55,6,21
03,Baltimore City,027-036,07,43A,Governor / Lt. Governor,36,NA,105,NA,57,NA,6,NA,21,NA,36,105,57,6,21
03,Baltimore City,027-036,07,43A,House of Delegates,65,NA,168,NA,101,NA,8,NA,40,NA,65,168,101,8,40
03,Baltimore City,027-036,07,43A,Judge Circuit Court,99,NA,241,NA,125,NA,11,NA,50,NA,99,241,125,11,50
03,Baltimore City,027-036,07,43A,Judge Orphans' Court,78,NA,225,NA,129,NA,14,NA,47,NA,78,225,129,14,47
03,Baltimore City,027-036,07,43A,Judge Spec Appeal at Lg,57,6,134,49,79,11,7,4,27,5,63,183,90,11,32
03,Baltimore City,027-036,07,43A,Register of Wills,35,NA,95,NA,54,NA,7,NA,18,NA,35,95,54,7,18
03,Baltimore City,027-036,07,43A,Sheriff,32,NA,92,NA,51,NA,7,NA,18,NA,32,92,51,7,18
03,Baltimore City,027-036,07,43A,State Senator,36,NA,105,NA,57,NA,7,NA,21,NA,36,105,57,7,21
03,Baltimore City,027-036,07,43A,State's Attorney,33,NA,103,NA,53,NA,7,NA,21,NA,33,103,53,7,21
03,Baltimore City,027-036,07,43A,U.S. Congress,36,NA,106,NA,58,NA,6,NA,21,NA,36,106,58,6,21
03,Baltimore City,027-036,07,43A,U.S. Senator,33,NA,105,NA,57,NA,7,NA,21,NA,33,105,57,7,21
03,Baltimore City,027-037,07,43A,Attorney General,117,NA,328,NA,303,NA,40,NA,137,NA,117,328,303,40,137
03,Baltimore City,027-037,07,43A,Board of Ed at Large,164,NA,518,NA,372,NA,46,NA,208,NA,164,518,372,46,208
03,Baltimore City,027-037,07,43A,Clerk Circuit Court,93,NA,240,NA,224,NA,32,NA,105,NA,93,240,224,32,105
03,Baltimore City,027-037,07,43A,Comptroller,116,NA,329,NA,306,NA,40,NA,140,NA,116,329,306,40,140
03,Baltimore City,027-037,07,43A,Governor / Lt. Governor,118,NA,329,NA,311,NA,37,NA,134,NA,118,329,311,37,134
03,Baltimore City,027-037,07,43A,House of Delegates,213,NA,558,NA,544,NA,62,NA,249,NA,213,558,544,62,249
03,Baltimore City,027-037,07,43A,Judge Circuit Court,268,NA,720,NA,668,NA,62,NA,286,NA,268,720,668,62,286
03,Baltimore City,027-037,07,43A,Judge Orphans' Court,236,NA,629,NA,619,NA,72,NA,266,NA,236,629,619,72,266
03,Baltimore City,027-037,07,43A,Judge Spec Appeal at Lg,160,16,377,88,391,55,50,11,155,24,176,465,446,61,179
03,Baltimore City,027-037,07,43A,Register of Wills,92,NA,246,NA,233,NA,33,NA,106,NA,92,246,233,33,106
03,Baltimore City,027-037,07,43A,Sheriff,101,NA,261,NA,243,NA,33,NA,108,NA,101,261,243,33,108
03,Baltimore City,027-037,07,43A,State Senator,109,NA,316,NA,297,NA,31,NA,137,NA,109,316,297,31,137
03,Baltimore City,027-037,07,43A,State's Attorney,108,NA,301,NA,286,NA,37,NA,129,NA,108,301,286,37,129
03,Baltimore City,027-037,07,43A,U.S. Congress,114,NA,326,NA,307,NA,25,NA,138,NA,114,326,307,25,138
03,Baltimore City,027-037,07,43A,U.S. Senator,117,NA,329,NA,314,NA,40,NA,138,NA,117,329,314,40,138
03,Baltimore City,027-038,02,43A,Attorney General,7,NA,16,NA,9,NA,14,NA,2,NA,7,16,9,14,2
03,Baltimore City,027-038,02,43A,Board of Ed at Large,13,NA,16,NA,14,NA,18,NA,3,NA,13,16,14,18,3
03,Baltimore City,027-038,02,43A,Clerk Circuit Court,6,NA,15,NA,6,NA,16,NA,2,NA,6,15,6,16,2
03,Baltimore City,027-038,02,43A,Comptroller,7,NA,16,NA,9,NA,15,NA,2,NA,7,16,9,15,2
03,Baltimore City,027-038,02,43A,Governor / Lt. Governor,7,NA,16,NA,9,NA,16,NA,2,NA,7,16,9,16,2
03,Baltimore City,027-038,02,43A,House of Delegates,13,NA,28,NA,16,NA,24,NA,3,NA,13,28,16,24,3
03,Baltimore City,027-038,02,43A,Judge Circuit Court,21,NA,29,NA,16,NA,40,NA,4,NA,21,29,16,40,4
03,Baltimore City,027-038,02,43A,Judge Orphans' Court,16,NA,31,NA,17,NA,36,NA,1,NA,16,31,17,36,1
03,Baltimore City,027-038,02,43A,Judge Spec Appeal at Lg,8,4,21,5,13,1,21,1,2,1,12,26,14,22,3
03,Baltimore City,027-038,02,43A,Register of Wills,6,NA,15,NA,6,NA,16,NA,2,NA,6,15,6,16,2
03,Baltimore City,027-038,02,43A,Sheriff,6,NA,15,NA,6,NA,16,NA,2,NA,6,15,6,16,2
03,Baltimore City,027-038,02,43A,State Senator,6,NA,16,NA,9,NA,14,NA,2,NA,6,16,9,14,2
03,Baltimore City,027-038,02,43A,State's Attorney,6,NA,16,NA,6,NA,16,NA,2,NA,6,16,6,16,2
03,Baltimore City,027-038,02,43A,U.S. Congress,7,NA,16,NA,9,NA,15,NA,2,NA,7,16,9,15,2
03,Baltimore City,027-038,02,43A,U.S. Senator,7,NA,16,NA,9,NA,16,NA,2,NA,7,16,9,16,2
03,Baltimore City,027-039,02,43A,Attorney General,29,NA,139,NA,68,NA,3,NA,33,NA,29,139,68,3,33
03,Baltimore City,027-039,02,43A,Board of Ed at Large,39,NA,181,NA,46,NA,4,NA,36,NA,39,181,46,4,36
03,Baltimore City,027-039,02,43A,Clerk Circuit Court,25,NA,109,NA,51,NA,3,NA,22,NA,25,109,51,3,22
03,Baltimore City,027-039,02,43A,Comptroller,30,NA,141,NA,69,NA,3,NA,32,NA,30,141,69,3,32
03,Baltimore City,027-039,02,43A,Governor / Lt. Governor,30,NA,142,NA,71,NA,3,NA,32,NA,30,142,71,3,32
03,Baltimore City,027-039,02,43A,House of Delegates,51,NA,236,NA,122,NA,6,NA,62,NA,51,236,122,6,62
03,Baltimore City,027-039,02,43A,Judge Circuit Court,83,NA,367,NA,118,NA,8,NA,70,NA,83,367,118,8,70
03,Baltimore City,027-039,02,43A,Judge Orphans' Court,67,NA,297,NA,120,NA,9,NA,67,NA,67,297,120,9,67
03,Baltimore City,027-039,02,43A,Judge Spec Appeal at Lg,46,3,213,17,77,16,4,0,38,1,49,230,93,4,39
03,Baltimore City,027-039,02,43A,Register of Wills,25,NA,111,NA,52,NA,3,NA,21,NA,25,111,52,3,21
03,Baltimore City,027-039,02,43A,Sheriff,27,NA,120,NA,50,NA,3,NA,24,NA,27,120,50,3,24
03,Baltimore City,027-039,02,43A,State Senator,28,NA,139,NA,65,NA,3,NA,32,NA,28,139,65,3,32
03,Baltimore City,027-039,02,43A,State's Attorney,27,NA,130,NA,61,NA,3,NA,30,NA,27,130,61,3,30
