County,County Name,Precinct,Congressional,Legislative,Office Name,Candidate Name,Party,Winner,Write-In?,Early Votes for Candidate,Early Votes Against,Election Night Votes for Candidate,Election Night Votes Against,Mail-In Ballot 1 Votes for Candidate,Mail-In Ballot 1 Votes Against,Provisional Votes for Candidate,Provisional Votes Against,Mail-In Ballot 2 Votes for Candidate,Mail-In Ballot 2 Votes Against,Total Votes For Candidate,Total Votes Against,Total Votes Cast
03,Baltimore City,022-001,07,46,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,31,9,180,42,98,20,33,8,29,11,371,90,461
03,Baltimore City,022-001,07,46,State's Attorney,Ivan Bates,DEM,Y,NA,43,NA,277,NA,163,NA,45,NA,54,NA,582,0,582
03,Baltimore City,022-001,07,46,State's Attorney,Other Write-Ins,NA,NA,Y,0,NA,2,NA,2,NA,0,NA,0,NA,4,0,4
03,Baltimore City,022-001,07,46,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,34,NA,219,NA,133,NA,44,NA,48,NA,478,0,478
03,Baltimore City,022-001,07,46,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,1,NA,5,NA,2,NA,0,NA,1,NA,9,0,9
03,Baltimore City,022-001,07,46,Register of Wills,Belinda K. Conaway,DEM,Y,NA,34,NA,225,NA,134,NA,44,NA,51,NA,488,0,488
03,Baltimore City,022-001,07,46,Register of Wills,Other Write-Ins,NA,NA,Y,0,NA,3,NA,1,NA,0,NA,1,NA,5,0,5
03,Baltimore City,022-001,07,46,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,33,NA,190,NA,122,NA,37,NA,44,NA,426,0,426
03,Baltimore City,022-001,07,46,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,33,NA,175,NA,115,NA,34,NA,46,NA,403,0,403
03,Baltimore City,022-001,07,46,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,34,NA,190,NA,122,NA,34,NA,49,NA,429,0,429
03,Baltimore City,022-001,07,46,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,4,NA,2,NA,0,NA,0,NA,6,0,6
03,Baltimore City,022-001,07,46,Sheriff,Sam Cogen,DEM,Y,NA,36,NA,238,NA,146,NA,42,NA,53,NA,515,0,515
03,Baltimore City,022-001,07,46,Sheriff,Other Write-Ins,NA,NA,Y,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,022-001,07,46,Board of Ed at Large,April Christina Curley,NON,NA,NA,11,NA,73,NA,66,NA,12,NA,22,NA,184,0,184
03,Baltimore City,022-001,07,46,Board of Ed at Large,Ashley E. Esposito,NON,Y,NA,18,NA,112,NA,66,NA,21,NA,24,NA,241,0,241
03,Baltimore City,022-001,07,46,Board of Ed at Large,Salimah Jasani,NON,NA,NA,12,NA,85,NA,44,NA,12,NA,23,NA,176,0,176
03,Baltimore City,022-001,07,46,Board of Ed at Large,Kwame Kenyatta-Bey,NON,Y,NA,12,NA,87,NA,53,NA,16,NA,13,NA,181,0,181
03,Baltimore City,022-001,07,46,Board of Ed at Large,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,1,NA,0,NA,2,0,2
03,Baltimore City,022-002,07,46,Governor / Lt. Governor,Dan Cox and Gordana Schifanelli,REP,NA,NA,4,NA,56,NA,14,NA,1,NA,6,NA,81,0,81
03,Baltimore City,022-002,07,46,Governor / Lt. Governor,Wes Moore and Aruna Miller,DEM,Y,NA,52,NA,385,NA,216,NA,41,NA,104,NA,798,0,798
03,Baltimore City,022-002,07,46,Governor / Lt. Governor,David Lashar and Christiana Logansmith,LIB,NA,NA,0,NA,10,NA,1,NA,0,NA,1,NA,12,0,12
03,Baltimore City,022-002,07,46,Governor / Lt. Governor,Nancy Wallace and Patrick Elder,GRN,NA,NA,0,NA,1,NA,3,NA,0,NA,1,NA,5,0,5
03,Baltimore City,022-002,07,46,Governor / Lt. Governor,David Harding and Cathy White,WCP,NA,NA,0,NA,1,NA,1,NA,0,NA,1,NA,3,0,3
03,Baltimore City,022-002,07,46,Governor / Lt. Governor,Kyle Sefcik and Katie Lee,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,022-002,07,46,Governor / Lt. Governor,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,022-002,07,46,Comptroller,Barry Glassman,REP,NA,NA,13,NA,91,NA,24,NA,5,NA,13,NA,146,0,146
03,Baltimore City,022-002,07,46,Comptroller,Brooke Elizabeth Lierman,DEM,Y,NA,44,NA,360,NA,213,NA,37,NA,100,NA,754,0,754
03,Baltimore City,022-002,07,46,Comptroller,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,022-002,07,46,Attorney General,Michael Anthony Peroutka,REP,NA,NA,7,NA,82,NA,15,NA,2,NA,9,NA,115,0,115
03,Baltimore City,022-002,07,46,Attorney General,Anthony G. Brown,DEM,Y,NA,50,NA,361,NA,219,NA,38,NA,101,NA,769,0,769
03,Baltimore City,022-002,07,46,Attorney General,Other Write-Ins,NA,NA,Y,0,NA,2,NA,0,NA,0,NA,0,NA,2,0,2
03,Baltimore City,022-002,07,46,U.S. Senator,Chris Chaffee,REP,NA,NA,7,NA,71,NA,18,NA,2,NA,6,NA,104,0,104
03,Baltimore City,022-002,07,46,U.S. Senator,Chris Van Hollen,DEM,Y,NA,49,NA,380,NA,219,NA,40,NA,103,NA,791,0,791
03,Baltimore City,022-002,07,46,U.S. Senator,Scottie Griffin,DEM,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,022-002,07,46,U.S. Senator,Andrew J. Wildman,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,022-002,07,46,U.S. Senator,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,022-002,07,46,U.S. Congress,Scott M. Collier,REP,NA,NA,9,NA,76,NA,23,NA,3,NA,12,NA,123,0,123
03,Baltimore City,022-002,07,46,U.S. Congress,Kweisi Mfume,DEM,Y,NA,48,NA,364,NA,211,NA,38,NA,99,NA,760,0,760
03,Baltimore City,022-002,07,46,U.S. Congress,Other Write-Ins,NA,NA,Y,0,NA,1,NA,1,NA,0,NA,0,NA,2,0,2
03,Baltimore City,022-002,07,46,State Senator,Emmanuel Digman,REP,NA,NA,9,NA,66,NA,18,NA,2,NA,8,NA,103,0,103
03,Baltimore City,022-002,07,46,State Senator,Bill Ferguson,DEM,Y,NA,48,NA,375,NA,220,NA,37,NA,102,NA,782,0,782
03,Baltimore City,022-002,07,46,State Senator,Other Write-Ins,NA,NA,Y,0,NA,2,NA,0,NA,0,NA,0,NA,2,0,2
03,Baltimore City,022-002,07,46,House of Delegates,Pete Waters,REP,NA,NA,9,NA,83,NA,22,NA,3,NA,14,NA,131,0,131
03,Baltimore City,022-002,07,46,House of Delegates,Luke Clippinger,DEM,Y,NA,46,NA,344,NA,202,NA,31,NA,92,NA,715,0,715
03,Baltimore City,022-002,07,46,House of Delegates,Mark Edelson,DEM,Y,NA,46,NA,340,NA,203,NA,31,NA,89,NA,709,0,709
03,Baltimore City,022-002,07,46,House of Delegates,Robbyn Lewis,DEM,Y,NA,45,NA,332,NA,195,NA,34,NA,87,NA,693,0,693
03,Baltimore City,022-002,07,46,House of Delegates,Other Write-Ins,NA,NA,Y,0,NA,9,NA,1,NA,0,NA,3,NA,13,0,13
03,Baltimore City,022-002,07,46,Judge Circuit Court,Erik Atas,JUD,Y,NA,35,NA,236,NA,125,NA,24,NA,57,NA,477,0,477
03,Baltimore City,022-002,07,46,Judge Circuit Court,Charles Mario Blomquist,JUD,Y,NA,35,NA,224,NA,125,NA,23,NA,54,NA,461,0,461
03,Baltimore City,022-002,07,46,Judge Circuit Court,Myshala E. Middleton,JUD,Y,NA,39,NA,250,NA,134,NA,29,NA,57,NA,509,0,509
03,Baltimore City,022-002,07,46,Judge Circuit Court,Barry G. Williams,JUD,Y,NA,38,NA,238,NA,128,NA,23,NA,59,NA,486,0,486
03,Baltimore City,022-002,07,46,Judge Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,7,NA,0,NA,0,NA,0,NA,7,0,7
03,Baltimore City,022-002,07,46,Judge Spec Appeal at Lg,Stuart R. Berger,JUD,Y,NA,46,3,272,61,159,17,28,5,69,10,574,96,670
03,Baltimore City,022-002,07,46,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,46,3,246,72,141,22,26,7,56,15,515,119,634
03,Baltimore City,022-002,07,46,State's Attorney,Ivan Bates,DEM,Y,NA,56,NA,410,NA,221,NA,40,NA,103,NA,830,0,830
03,Baltimore City,022-002,07,46,State's Attorney,Other Write-Ins,NA,NA,Y,0,NA,5,NA,1,NA,0,NA,1,NA,7,0,7
03,Baltimore City,022-002,07,46,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,36,NA,329,NA,171,NA,36,NA,72,NA,644,0,644
03,Baltimore City,022-002,07,46,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,3,NA,6,NA,7,NA,0,NA,6,NA,22,0,22
03,Baltimore City,022-002,07,46,Register of Wills,Belinda K. Conaway,DEM,Y,NA,35,NA,325,NA,173,NA,35,NA,72,NA,640,0,640
03,Baltimore City,022-002,07,46,Register of Wills,Other Write-Ins,NA,NA,Y,2,NA,3,NA,6,NA,0,NA,4,NA,15,0,15
03,Baltimore City,022-002,07,46,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,45,NA,299,NA,167,NA,31,NA,71,NA,613,0,613
03,Baltimore City,022-002,07,46,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,41,NA,283,NA,156,NA,31,NA,67,NA,578,0,578
03,Baltimore City,022-002,07,46,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,43,NA,293,NA,162,NA,32,NA,68,NA,598,0,598
03,Baltimore City,022-002,07,46,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,2,NA,0,NA,0,NA,0,NA,2,0,2
03,Baltimore City,022-002,07,46,Sheriff,Sam Cogen,DEM,Y,NA,53,NA,362,NA,189,NA,37,NA,87,NA,728,0,728
03,Baltimore City,022-002,07,46,Sheriff,Other Write-Ins,NA,NA,Y,0,NA,2,NA,0,NA,0,NA,1,NA,3,0,3
03,Baltimore City,022-002,07,46,Board of Ed at Large,April Christina Curley,NON,NA,NA,20,NA,109,NA,52,NA,18,NA,33,NA,232,0,232
03,Baltimore City,022-002,07,46,Board of Ed at Large,Ashley E. Esposito,NON,Y,NA,27,NA,194,NA,97,NA,14,NA,37,NA,369,0,369
03,Baltimore City,022-002,07,46,Board of Ed at Large,Salimah Jasani,NON,NA,NA,17,NA,143,NA,64,NA,9,NA,42,NA,275,0,275
03,Baltimore City,022-002,07,46,Board of Ed at Large,Kwame Kenyatta-Bey,NON,Y,NA,16,NA,89,NA,37,NA,8,NA,26,NA,176,0,176
03,Baltimore City,022-002,07,46,Board of Ed at Large,Other Write-Ins,NA,NA,Y,0,NA,7,NA,0,NA,0,NA,1,NA,8,0,8
03,Baltimore City,023-001,07,46,Governor / Lt. Governor,Dan Cox and Gordana Schifanelli,REP,NA,NA,3,NA,62,NA,8,NA,14,NA,3,NA,90,0,90
03,Baltimore City,023-001,07,46,Governor / Lt. Governor,Wes Moore and Aruna Miller,DEM,Y,NA,33,NA,287,NA,64,NA,71,NA,73,NA,528,0,528
03,Baltimore City,023-001,07,46,Governor / Lt. Governor,David Lashar and Christiana Logansmith,LIB,NA,NA,1,NA,6,NA,0,NA,0,NA,1,NA,8,0,8
03,Baltimore City,023-001,07,46,Governor / Lt. Governor,Nancy Wallace and Patrick Elder,GRN,NA,NA,0,NA,3,NA,0,NA,2,NA,0,NA,5,0,5
03,Baltimore City,023-001,07,46,Governor / Lt. Governor,David Harding and Cathy White,WCP,NA,NA,0,NA,4,NA,0,NA,2,NA,0,NA,6,0,6
03,Baltimore City,023-001,07,46,Governor / Lt. Governor,Kyle Sefcik and Katie Lee,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-001,07,46,Governor / Lt. Governor,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,023-001,07,46,Comptroller,Barry Glassman,REP,NA,NA,3,NA,87,NA,10,NA,20,NA,9,NA,129,0,129
03,Baltimore City,023-001,07,46,Comptroller,Brooke Elizabeth Lierman,DEM,Y,NA,34,NA,275,NA,59,NA,69,NA,66,NA,503,0,503
03,Baltimore City,023-001,07,46,Comptroller,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-001,07,46,Attorney General,Michael Anthony Peroutka,REP,NA,NA,4,NA,79,NA,8,NA,18,NA,2,NA,111,0,111
03,Baltimore City,023-001,07,46,Attorney General,Anthony G. Brown,DEM,Y,NA,33,NA,281,NA,62,NA,72,NA,73,NA,521,0,521
03,Baltimore City,023-001,07,46,Attorney General,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-001,07,46,U.S. Senator,Chris Chaffee,REP,NA,NA,4,NA,74,NA,7,NA,17,NA,4,NA,106,0,106
03,Baltimore City,023-001,07,46,U.S. Senator,Chris Van Hollen,DEM,Y,NA,32,NA,287,NA,65,NA,73,NA,71,NA,528,0,528
03,Baltimore City,023-001,07,46,U.S. Senator,Scottie Griffin,DEM,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-001,07,46,U.S. Senator,Andrew J. Wildman,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-001,07,46,U.S. Senator,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-001,07,46,U.S. Congress,Scott M. Collier,REP,NA,NA,4,NA,83,NA,9,NA,20,NA,5,NA,121,0,121
03,Baltimore City,023-001,07,46,U.S. Congress,Kweisi Mfume,DEM,Y,NA,32,NA,276,NA,62,NA,68,NA,71,NA,509,0,509
03,Baltimore City,023-001,07,46,U.S. Congress,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,023-001,07,46,State Senator,Emmanuel Digman,REP,NA,NA,3,NA,73,NA,8,NA,19,NA,6,NA,109,0,109
03,Baltimore City,023-001,07,46,State Senator,Bill Ferguson,DEM,Y,NA,34,NA,284,NA,62,NA,65,NA,69,NA,514,0,514
03,Baltimore City,023-001,07,46,State Senator,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,023-001,07,46,House of Delegates,Pete Waters,REP,NA,NA,4,NA,92,NA,12,NA,19,NA,7,NA,134,0,134
03,Baltimore City,023-001,07,46,House of Delegates,Luke Clippinger,DEM,Y,NA,31,NA,278,NA,61,NA,65,NA,68,NA,503,0,503
03,Baltimore City,023-001,07,46,House of Delegates,Mark Edelson,DEM,Y,NA,32,NA,273,NA,54,NA,63,NA,63,NA,485,0,485
03,Baltimore City,023-001,07,46,House of Delegates,Robbyn Lewis,DEM,Y,NA,30,NA,262,NA,53,NA,64,NA,66,NA,475,0,475
03,Baltimore City,023-001,07,46,House of Delegates,Other Write-Ins,NA,NA,Y,0,NA,3,NA,0,NA,0,NA,0,NA,3,0,3
03,Baltimore City,023-001,07,46,Judge Circuit Court,Erik Atas,JUD,Y,NA,25,NA,186,NA,37,NA,42,NA,45,NA,335,0,335
03,Baltimore City,023-001,07,46,Judge Circuit Court,Charles Mario Blomquist,JUD,Y,NA,25,NA,176,NA,34,NA,40,NA,44,NA,319,0,319
03,Baltimore City,023-001,07,46,Judge Circuit Court,Myshala E. Middleton,JUD,Y,NA,26,NA,214,NA,42,NA,53,NA,49,NA,384,0,384
03,Baltimore City,023-001,07,46,Judge Circuit Court,Barry G. Williams,JUD,Y,NA,26,NA,192,NA,36,NA,45,NA,43,NA,342,0,342
03,Baltimore City,023-001,07,46,Judge Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,8,NA,3,NA,3,NA,2,NA,16,0,16
03,Baltimore City,023-001,07,46,Judge Spec Appeal at Lg,Stuart R. Berger,JUD,Y,NA,27,2,217,57,42,7,52,11,47,8,385,85,470
03,Baltimore City,023-001,07,46,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,25,3,211,59,33,16,50,11,42,11,361,100,461
03,Baltimore City,023-001,07,46,State's Attorney,Ivan Bates,DEM,Y,NA,33,NA,319,NA,61,NA,81,NA,70,NA,564,0,564
03,Baltimore City,023-001,07,46,State's Attorney,Other Write-Ins,NA,NA,Y,0,NA,10,NA,2,NA,3,NA,1,NA,16,0,16
03,Baltimore City,023-001,07,46,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,31,NA,281,NA,56,NA,74,NA,60,NA,502,0,502
03,Baltimore City,023-001,07,46,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,2,NA,12,NA,1,NA,3,NA,1,NA,19,0,19
03,Baltimore City,023-001,07,46,Register of Wills,Belinda K. Conaway,DEM,Y,NA,31,NA,284,NA,56,NA,74,NA,61,NA,506,0,506
03,Baltimore City,023-001,07,46,Register of Wills,Other Write-Ins,NA,NA,Y,1,NA,10,NA,0,NA,3,NA,0,NA,14,0,14
03,Baltimore City,023-001,07,46,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,31,NA,247,NA,49,NA,58,NA,55,NA,440,0,440
03,Baltimore City,023-001,07,46,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,32,NA,246,NA,47,NA,57,NA,54,NA,436,0,436
03,Baltimore City,023-001,07,46,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,31,NA,253,NA,50,NA,62,NA,57,NA,453,0,453
03,Baltimore City,023-001,07,46,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,4,NA,0,NA,0,NA,0,NA,4,0,4
03,Baltimore City,023-001,07,46,Sheriff,Sam Cogen,DEM,Y,NA,34,NA,310,NA,61,NA,75,NA,65,NA,545,0,545
03,Baltimore City,023-001,07,46,Sheriff,Other Write-Ins,NA,NA,Y,0,NA,10,NA,0,NA,0,NA,0,NA,10,0,10
03,Baltimore City,023-001,07,46,Board of Ed at Large,April Christina Curley,NON,NA,NA,12,NA,89,NA,18,NA,19,NA,22,NA,160,0,160
03,Baltimore City,023-001,07,46,Board of Ed at Large,Ashley E. Esposito,NON,Y,NA,18,NA,152,NA,33,NA,32,NA,37,NA,272,0,272
03,Baltimore City,023-001,07,46,Board of Ed at Large,Salimah Jasani,NON,NA,NA,15,NA,105,NA,27,NA,29,NA,42,NA,218,0,218
03,Baltimore City,023-001,07,46,Board of Ed at Large,Kwame Kenyatta-Bey,NON,Y,NA,8,NA,80,NA,15,NA,22,NA,19,NA,144,0,144
03,Baltimore City,023-001,07,46,Board of Ed at Large,Other Write-Ins,NA,NA,Y,0,NA,9,NA,0,NA,0,NA,0,NA,9,0,9
03,Baltimore City,023-002,07,46,Governor / Lt. Governor,Dan Cox and Gordana Schifanelli,REP,NA,NA,6,NA,32,NA,4,NA,2,NA,2,NA,46,0,46
03,Baltimore City,023-002,07,46,Governor / Lt. Governor,Wes Moore and Aruna Miller,DEM,Y,NA,20,NA,234,NA,48,NA,28,NA,62,NA,392,0,392
03,Baltimore City,023-002,07,46,Governor / Lt. Governor,David Lashar and Christiana Logansmith,LIB,NA,NA,0,NA,4,NA,5,NA,0,NA,0,NA,9,0,9
03,Baltimore City,023-002,07,46,Governor / Lt. Governor,Nancy Wallace and Patrick Elder,GRN,NA,NA,0,NA,0,NA,1,NA,0,NA,1,NA,2,0,2
03,Baltimore City,023-002,07,46,Governor / Lt. Governor,David Harding and Cathy White,WCP,NA,NA,0,NA,5,NA,0,NA,0,NA,0,NA,5,0,5
03,Baltimore City,023-002,07,46,Governor / Lt. Governor,Kyle Sefcik and Katie Lee,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-002,07,46,Governor / Lt. Governor,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,023-002,07,46,Comptroller,Barry Glassman,REP,NA,NA,6,NA,53,NA,10,NA,1,NA,6,NA,76,0,76
03,Baltimore City,023-002,07,46,Comptroller,Brooke Elizabeth Lierman,DEM,Y,NA,20,NA,219,NA,48,NA,28,NA,57,NA,372,0,372
03,Baltimore City,023-002,07,46,Comptroller,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,1,NA,1,0,1
03,Baltimore City,023-002,07,46,Attorney General,Michael Anthony Peroutka,REP,NA,NA,6,NA,43,NA,5,NA,1,NA,1,NA,56,0,56
03,Baltimore City,023-002,07,46,Attorney General,Anthony G. Brown,DEM,Y,NA,20,NA,227,NA,52,NA,29,NA,61,NA,389,0,389
03,Baltimore City,023-002,07,46,Attorney General,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-002,07,46,U.S. Senator,Chris Chaffee,REP,NA,NA,6,NA,38,NA,5,NA,1,NA,2,NA,52,0,52
03,Baltimore City,023-002,07,46,U.S. Senator,Chris Van Hollen,DEM,Y,NA,20,NA,237,NA,53,NA,26,NA,59,NA,395,0,395
03,Baltimore City,023-002,07,46,U.S. Senator,Scottie Griffin,DEM,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-002,07,46,U.S. Senator,Andrew J. Wildman,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-002,07,46,U.S. Senator,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-002,07,46,U.S. Congress,Scott M. Collier,REP,NA,NA,6,NA,44,NA,5,NA,2,NA,2,NA,59,0,59
03,Baltimore City,023-002,07,46,U.S. Congress,Kweisi Mfume,DEM,Y,NA,20,NA,225,NA,51,NA,27,NA,58,NA,381,0,381
03,Baltimore City,023-002,07,46,U.S. Congress,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-002,07,46,State Senator,Emmanuel Digman,REP,NA,NA,6,NA,41,NA,4,NA,1,NA,2,NA,54,0,54
03,Baltimore City,023-002,07,46,State Senator,Bill Ferguson,DEM,Y,NA,20,NA,227,NA,53,NA,25,NA,59,NA,384,0,384
03,Baltimore City,023-002,07,46,State Senator,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,023-002,07,46,House of Delegates,Pete Waters,REP,NA,NA,6,NA,47,NA,7,NA,1,NA,3,NA,64,0,64
03,Baltimore City,023-002,07,46,House of Delegates,Luke Clippinger,DEM,Y,NA,16,NA,204,NA,48,NA,20,NA,57,NA,345,0,345
03,Baltimore City,023-002,07,46,House of Delegates,Mark Edelson,DEM,Y,NA,15,NA,200,NA,48,NA,22,NA,56,NA,341,0,341
03,Baltimore City,023-002,07,46,House of Delegates,Robbyn Lewis,DEM,Y,NA,19,NA,198,NA,46,NA,19,NA,54,NA,336,0,336
03,Baltimore City,023-002,07,46,House of Delegates,Other Write-Ins,NA,NA,Y,0,NA,9,NA,0,NA,0,NA,0,NA,9,0,9
03,Baltimore City,023-002,07,46,Judge Circuit Court,Erik Atas,JUD,Y,NA,12,NA,151,NA,32,NA,10,NA,35,NA,240,0,240
03,Baltimore City,023-002,07,46,Judge Circuit Court,Charles Mario Blomquist,JUD,Y,NA,12,NA,140,NA,29,NA,9,NA,33,NA,223,0,223
03,Baltimore City,023-002,07,46,Judge Circuit Court,Myshala E. Middleton,JUD,Y,NA,19,NA,169,NA,33,NA,16,NA,41,NA,278,0,278
03,Baltimore City,023-002,07,46,Judge Circuit Court,Barry G. Williams,JUD,Y,NA,12,NA,150,NA,33,NA,10,NA,34,NA,239,0,239
03,Baltimore City,023-002,07,46,Judge Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,2,NA,0,NA,0,NA,0,NA,2,0,2
03,Baltimore City,023-002,07,46,Judge Spec Appeal at Lg,Stuart R. Berger,JUD,Y,NA,13,8,178,47,23,13,20,4,40,5,274,77,351
03,Baltimore City,023-002,07,46,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,14,7,174,45,23,14,20,4,35,9,266,79,345
03,Baltimore City,023-002,07,46,State's Attorney,Ivan Bates,DEM,Y,NA,25,NA,251,NA,50,NA,26,NA,61,NA,413,0,413
03,Baltimore City,023-002,07,46,State's Attorney,Other Write-Ins,NA,NA,Y,0,NA,4,NA,4,NA,0,NA,0,NA,8,0,8
03,Baltimore City,023-002,07,46,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,25,NA,232,NA,42,NA,23,NA,48,NA,370,0,370
03,Baltimore City,023-002,07,46,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,5,NA,2,NA,0,NA,0,NA,7,0,7
03,Baltimore City,023-002,07,46,Register of Wills,Belinda K. Conaway,DEM,Y,NA,25,NA,233,NA,42,NA,23,NA,49,NA,372,0,372
03,Baltimore City,023-002,07,46,Register of Wills,Other Write-Ins,NA,NA,Y,0,NA,3,NA,1,NA,0,NA,0,NA,4,0,4
03,Baltimore City,023-002,07,46,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,16,NA,200,NA,33,NA,20,NA,48,NA,317,0,317
03,Baltimore City,023-002,07,46,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,14,NA,192,NA,31,NA,16,NA,48,NA,301,0,301
03,Baltimore City,023-002,07,46,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,17,NA,199,NA,29,NA,16,NA,47,NA,308,0,308
03,Baltimore City,023-002,07,46,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,4,NA,0,NA,0,NA,0,NA,4,0,4
03,Baltimore City,023-002,07,46,Sheriff,Sam Cogen,DEM,Y,NA,21,NA,240,NA,47,NA,22,NA,55,NA,385,0,385
03,Baltimore City,023-002,07,46,Sheriff,Other Write-Ins,NA,NA,Y,0,NA,3,NA,2,NA,0,NA,0,NA,5,0,5
03,Baltimore City,023-002,07,46,Board of Ed at Large,April Christina Curley,NON,NA,NA,10,NA,91,NA,19,NA,3,NA,23,NA,146,0,146
03,Baltimore City,023-002,07,46,Board of Ed at Large,Ashley E. Esposito,NON,Y,NA,17,NA,121,NA,30,NA,10,NA,31,NA,209,0,209
03,Baltimore City,023-002,07,46,Board of Ed at Large,Salimah Jasani,NON,NA,NA,4,NA,82,NA,20,NA,8,NA,26,NA,140,0,140
03,Baltimore City,023-002,07,46,Board of Ed at Large,Kwame Kenyatta-Bey,NON,Y,NA,10,NA,83,NA,13,NA,7,NA,10,NA,123,0,123
03,Baltimore City,023-002,07,46,Board of Ed at Large,Other Write-Ins,NA,NA,Y,0,NA,2,NA,0,NA,0,NA,0,NA,2,0,2
03,Baltimore City,023-003,07,46,Governor / Lt. Governor,Dan Cox and Gordana Schifanelli,REP,NA,NA,11,NA,106,NA,14,NA,4,NA,4,NA,139,0,139
03,Baltimore City,023-003,07,46,Governor / Lt. Governor,Wes Moore and Aruna Miller,DEM,Y,NA,38,NA,443,NA,129,NA,62,NA,96,NA,768,0,768
